node_id,observed_label,degree,is_poisoned,score_structure,score_input_spectrum,score_model_js,score_spectral_relation,score_transfer,score_combined,moment_0,moment_1,moment_2,moment_3,input_band_0,input_band_1,input_band_2,input_band_3,model_js_layer_1,model_js_layer_2,spectral_relation_layer_1,spectral_relation_layer_2,delta_gain_l1_b0,delta_gain_l1_b1,delta_gain_l1_b2,delta_gain_l1_b3,delta_gain_l2_b0,delta_gain_l2_b1,delta_gain_l2_b2,delta_gain_l2_b3
73,2,12,0,0.5096548795700073,0.9234313666820526,0.8099215626716614,3.872926261515324,2.144640266895294,0.2943667303156161,1.4178654,1.9383067,2.7544365,4.012008,0.5026805,0.24439473,0.17916949,0.0737552,0.00127155,0.00014073748,0.00013914017472416162,0.011175290681421757,0.47870493,0.87518215,1.0035934,2.0315294,3.4514866,3.4216914,2.9267178,2.9069633
74,0,9,0,0.23854263126850128,9.526957511901855,0.7183829247951508,1.3091141110285696,10.0,4.5740080888909445,1.3309792,1.7385383,2.3644645,3.2991905,0.52982014,0.18662517,0.1834811,0.10007363,8.169406e-05,0.00037760596,0.0006620805361308157,0.009137318469583988,1.0039067,1.1185398,0.71051407,0.42702866,3.4425411,3.686057,2.166788,1.9422207
75,4,6,0,0.7882855534553528,0.5748677812516689,0.6788685321807861,0.2609062732136919,1.403586745262146,0.4432112209378543,1.0639354,1.2921164,1.6538974,2.2158258,0.4923801,0.15219545,0.2315441,0.12388032,0.0005228404,0.00021143355,0.0027508458588272333,0.010058840736746788,1.2686162,3.241601,2.0756283,0.951972,3.6339831,5.181576,2.5141535,2.2407198
76,5,3,0,0.8171531856060028,0.4292815327644348,0.0,0.042481591771387855,2.785964250564575,1.436903010815402,1.1466964,1.4368728,1.9401301,2.7822073,0.31846315,0.2858658,0.28034365,0.11532738,0.0032343715,0.00747253,0.0019737151451408863,0.00425504008308053,0.7188587,2.5142412,1.1391344,1.0049686,3.1645217,6.42687,3.0066233,2.4885302
77,6,2,0,0.16018546745181084,0.7911457121372223,2.2207642793655396,0.5213981295375119,1.4633421301841736,0.7334286530094003,1.3030976,1.8489577,2.7038372,4.034596,0.5324714,0.120165154,0.19241318,0.15495035,0.001377231,0.0028616278,0.0026251752860844135,0.005289196968078613,1.1585011,2.1174288,1.1756468,1.2045078,3.6813922,5.0024576,3.3109398,3.803461
78,4,3,0,1.6285426616668701,1.5248540043830872,0.5704651027917862,0.9219724704501225,0.7371940314769745,0.8589517417494029,1.5169086,2.6263328,4.6428223,8.265339,0.6875319,0.085778564,0.029642591,0.1970469,0.0020449557,0.003761447,0.0003570890112314373,0.004383925814181566,1.3238726,2.206338,0.9106121,1.0737495,3.6156998,4.686105,3.6325674,2.7415571
79,0,2,0,0.27921535074710846,0.5792835503816605,4.555887520313263,0.5647763154277404,6.549530267715454,3.061766619581613,1.1974112,1.5800399,2.277789,3.5412018,0.37032273,0.23387966,0.21384719,0.1819504,0.007970532,0.0102278665,0.002258750842884183,0.025184065103530884,1.1823101,3.5955858,3.2098293,1.3725271,3.5004148,6.9123178,5.6490946,2.046255
80,0,3,0,0.5585938394069672,0.6370786428451538,0.47969790548086166,0.01666228998313596,4.970073699951172,1.2326594348746478,1.2849873,1.9496602,3.137063,5.1914983,0.57267785,0.1449952,0.09929657,0.18303035,0.0013135066,0.00032531144,0.0022271203342825174,0.009616963565349579,1.1792717,1.6106892,2.529275,2.7811642,3.9651985,4.2400107,5.440035,3.3774014
81,0,4,0,0.352496474981308,10.0,0.693894773721695,0.72835896065278,9.39311933517456,2.4832908055630223,1.4040956,1.98024,2.8859336,4.2867265,0.68596005,0.09248736,0.121243075,0.10030951,9.478716e-05,0.00023591475,0.0010183337144553661,0.008903918787837029,1.2448416,1.4818859,2.097701,1.1529188,3.9093132,3.8679981,2.8847227,2.695979
82,4,2,0,0.5365801453590393,1.7923977971076965,1.993936464190483,0.7234744972424875,1.2346897423267365,1.0165991057419987,1.0643333,1.4413967,2.0970645,3.1788733,0.27072984,0.26221967,0.25623932,0.21081112,0.0061251875,0.0030438202,0.0010431960690766573,0.0039222207851707935,1.5572338,2.8371115,1.8214006,1.55159,3.9920812,5.1719575,3.7533388,3.8309126
83,0,5,1,0.420341357588768,0.4645106792449951,0.5893509984016418,0.14374311717908542,0.834007203578949,0.44380612299912175,1.2142305,1.6908313,2.4249246,3.5513685,0.98613477,0.0051403535,0.0024540678,0.0062707597,2.1636037e-05,0.0009809732,0.0007687460165470839,0.008497522212564945,1.7118549,1.9338355,1.6096401,1.6582713,6.1149,6.4321394,4.371739,3.4000611
84,4,5,0,0.974376767873764,0.814029648900032,0.6631422936916351,0.40428937711929436,2.3611987233161926,0.6570992913495204,1.0156921,1.2147685,1.5164185,1.9451685,0.48300463,0.16296965,0.24730134,0.10672447,0.0005818729,0.00017517591,0.0030576607678085566,0.010663925670087337,1.1985631,2.9784756,2.8166552,1.5906515,3.583519,5.5734825,4.694627,3.4715834
85,1,3,0,5.064946174621582,2.7527725100517273,3.176080495119095,1.92634842600489,1.4956612288951874,3.537662260101336,2.0049922,3.6922553,6.844526,12.707322,0.39787078,0.32117718,0.020349212,0.2606029,0.0057051685,0.005535787,0.0011878208024427295,0.006710825487971306,1.1582294,2.0219421,0.9300394,1.0023689,3.8622613,5.311137,2.5504675,3.1879997
86,4,4,0,0.9869174659252167,1.1120110154151917,0.9919373989105225,1.8140410712606663,1.235690414905548,0.6850943274623271,1.0573679,1.2250456,1.5021185,1.9359308,0.3261733,0.32406482,0.25579998,0.09396196,0.00049488025,0.0053328313,0.005939663387835026,0.017282450571656227,1.1277928,1.4020643,0.7705841,0.8139105,3.5512333,4.3538513,2.0373106,1.9562635
87,6,3,0,1.359205961227417,0.5699515789747238,0.024572493508458138,0.17923331340025359,1.9056003093719482,0.6511897516158972,1.7657796,2.836316,4.747309,8.140207,0.5060301,0.14863119,0.1286707,0.21666808,0.0002639307,0.0012473215,0.0012676914921030402,0.005359104368835688,1.0504422,1.6051779,0.9495802,1.0358315,3.692615,4.951214,5.1777325,3.5214128
88,0,36,0,1.4417073726654053,6.694560289382935,2.988036274909973,5.254487054374135,10.0,7.897581662967558,1.5346965,2.132281,3.0920403,4.6300917,0.7135704,0.0952055,0.09304316,0.09818087,0.00067561714,0.0030871814,0.001007356564514339,0.02666827291250229,0.6982393,1.0763588,0.9485645,0.89916706,3.0349984,3.129056,2.3460832,2.1285257
89,4,10,0,0.21335692703723907,1.6476205587387085,1.524905651807785,0.6800363283835693,1.4509924948215485,0.804587340433635,1.2716008,1.7849039,2.6301014,3.9821837,0.36694428,0.51079303,0.044437613,0.07782508,0.0022571455,0.008403391,0.0010431960690766573,0.0045676506124436855,1.3730707,1.7700157,0.8352823,0.94385433,3.8538022,6.1093683,2.61124,2.8119965
90,2,4,0,1.9420996308326721,0.6565048843622208,0.38842520117759705,1.3544755644945905,0.9684385061264038,1.0524900213492903,1.0625027,1.2091056,1.440662,1.7966677,0.4756677,0.19867408,0.23098625,0.09467196,0.0012320284,0.0010975868,0.0,0.013620062731206417,0.6240349,1.2553072,1.3207703,1.0400944,3.4483218,3.6485243,2.6672754,2.8242555
91,4,6,0,0.4300636947154999,0.6658254414796829,0.8599421083927155,0.15050079413581022,1.246667504310608,0.57757492312792,1.1414305,1.4691558,1.9778271,2.7453468,0.46909115,0.17978577,0.23675534,0.11436771,6.525682e-05,0.00017798226,0.002386153442785144,0.010231505148112774,1.3630462,1.132411,0.9788294,0.64346313,3.7430634,4.543646,2.6925888,2.320527
92,6,2,0,0.05336045101284981,1.2237337827682495,0.7322255074977875,0.3371178990157117,0.9818980097770691,0.7292911028091741,1.3300813,1.9293729,2.8421462,4.213637,0.63997877,0.07891346,0.14422074,0.13688713,7.069361e-05,4.4508495e-05,0.00129717867821455,0.0026698277797549963,1.3279195,1.5897589,1.2508965,1.070425,3.8566036,3.928022,3.4260397,3.1349525
93,6,4,0,2.237392544746399,1.5341951549053192,7.433271646499634,0.4377668120939535,1.9802313446998596,2.7701295324165978,1.5791211,2.6654441,4.617971,8.077454,0.47983852,0.11411438,0.09886576,0.30718142,0.0040643155,0.00877855,0.0019972582813352346,0.004007572773844004,1.0996947,2.1549368,1.7056265,1.5804205,3.543354,5.148645,4.430682,2.7362494
94,0,11,0,1.3626567721366882,7.898951292037964,3.3291499614715576,8.710211656293888,10.0,8.134897927175032,1.0478715,1.5409762,2.3992703,3.85584,0.63993704,0.09865491,0.11508751,0.14632042,0.00048453436,0.004744192,0.0028873311821371317,0.014604360796511173,1.2320094,1.8399124,1.128377,1.069107,3.5167456,5.521191,2.3604774,2.37857
95,0,21,0,0.22769733518362045,5.6525490283966064,1.1580734625458717,6.015765072397015,10.0,6.656381108277931,1.3629671,1.7884884,2.4153564,3.332777,0.68953437,0.12967917,0.113702804,0.067083634,0.00017413669,0.0029422282,0.001421505119651556,0.01812760904431343,0.9866004,1.1790562,1.1332035,1.1190672,3.5964794,2.696464,2.3847594,2.5453482
96,6,1,0,1.0902159810066223,1.7414994835853577,9.433711051940918,1.1967364630049855,1.347253143787384,3.1018244630163703,0.9930846,1.2904863,1.8383645,2.7672427,0.3465089,0.24405144,0.22507708,0.18436264,0.007032263,0.014113841,0.0,0.0,1.1596274,1.9374828,1.4178181,1.2613039,3.7234015,4.880952,4.0128474,3.711431
97,5,2,0,0.0,1.0958376228809357,0.40574831515550613,0.17190489321829697,0.6744872331619263,0.8728827629015454,1.2394909,1.7199882,2.493932,3.6800318,0.3877734,0.19179097,0.22640909,0.19402657,0.0025767372,0.0033320403,0.002758348360657692,0.003956987988203764,1.1669822,2.0103178,1.1203289,0.9226742,3.4009914,4.4344096,3.4443378,2.7275114
98,0,1,0,1.377127766609192,1.0419716238975525,0.1913083717226982,0.8877039652709473,1.4117785692214966,0.5507129089179423,1.5,2.498258,4.2491403,7.2595525,0.48805386,0.108717486,0.085878484,0.31735015,0.0010205021,0.0026522912,0.0005507902824319899,0.0005125072784721851,1.0063329,1.3404112,1.1055355,0.8296633,3.6528697,4.1705337,3.2370358,3.667735
99,6,6,0,0.6346858143806458,1.2919921278953552,0.2803051806986332,0.3859472127990022,1.6544175744056702,0.45673128080984426,1.2544131,1.6175407,2.1274695,2.859478,0.7464699,0.06213981,0.13205312,0.059337117,0.00023218566,0.0003962522,0.0014712639385834336,0.002752562751993537,1.3457108,0.89977837,0.83042145,0.7964449,3.9106798,3.1388016,2.9713173,2.6085443
100,0,2,0,1.3486998677253723,1.1200501918792725,0.6440757811069489,1.1748335979899696,0.43533703684806824,0.755467185271415,1.0078534,1.1463221,1.3846425,1.7625856,0.32217973,0.30388197,0.26860753,0.10533074,0.0004932811,0.005766346,0.0030660617630928755,0.03476136922836304,1.1793756,1.6193008,1.1051903,1.040657,3.8175035,3.7998967,2.693397,2.3910933
101,2,3,0,0.24530497193336487,0.16763095557689667,1.8158478140830994,5.166675572036455,8.530740737915039,2.084739472688825,1.2217152,1.5357666,2.0449522,2.8453505,0.33966497,0.22996943,0.24544124,0.18492442,0.0045704637,0.009375752,0.0005604177713394165,0.00933532789349556,0.59688663,2.4839325,0.75302315,1.0437822,3.495593,7.123805,3.7566109,2.7045112
102,1,8,0,1.401443600654602,0.6511086225509644,0.6908391714096069,0.6051163214047212,2.638155460357666,0.5799016720192821,1.5020517,2.0984128,2.9845562,4.282002,0.5137464,0.13231498,0.20751971,0.1464189,4.453308e-05,0.00029966095,0.002769604092463851,0.011621811427175999,0.93584776,0.54874134,0.8626938,1.0453053,3.2177367,3.5289326,2.5785513,2.6686125
103,1,6,0,0.06980201229453087,0.6036960184574127,0.28081461787223816,0.6146441193396501,3.097250461578369,1.0506096745224918,1.2689471,1.6918817,2.374121,3.4462385,0.4666544,0.19913548,0.20866509,0.12554508,0.00023836683,0.0012663752,0.003465222427621484,0.016072403639554977,1.0663385,1.639843,1.0044441,2.5055094,3.3527937,5.4895077,3.6657343,3.453352
104,0,7,1,0.8468418419361115,0.5410940498113632,0.5933462977409363,0.2576142857335569,0.9931012988090515,0.3372038836606549,1.1756138,1.5964979,2.1966457,3.0430315,0.9558763,0.016732236,0.01688292,0.010508552,4.6384906e-05,0.00078603625,0.0007449972908943892,0.007878056727349758,1.7614338,2.080504,1.5758805,1.6867018,6.108296,5.7714524,4.6808195,4.3481956
105,2,4,0,0.5741463154554367,1.479909360408783,0.31038787961006165,4.775277217658698,1.1754986643791199,0.6003268213659403,1.4139705,1.8332056,2.4248233,3.2518597,0.57284045,0.24339058,0.13758451,0.046184525,0.0007794107,0.00069358235,0.0001748167269397527,0.010803088545799255,0.47643518,1.5184107,1.1345549,1.3077984,3.5321102,5.054722,2.9874048,3.5324202
106,0,4,1,0.4624030590057373,0.6146969795227051,0.45699527859687805,0.5404429044485182,0.7506459653377533,0.31383698559292006,1.1985874,1.857315,2.9353828,4.6823597,0.9871395,0.0056242207,0.00031545278,0.006920804,1.00775505e-05,0.00050774385,0.0006990343099460006,0.007951118983328342,1.7154498,1.6963229,1.7023063,1.3012838,6.227331,5.0686836,5.609928,4.7302155
107,5,4,0,1.4013001918792725,2.238650381565094,0.7466751337051392,1.100670241328953,1.306096613407135,0.8345285401463048,1.5541077,2.2437575,3.298035,4.9159665,0.6273374,0.08112666,0.1647678,0.12676817,0.0008814817,0.001067009,0.0026735656429082155,0.0013665311271324754,1.1568089,2.1316776,0.7511263,1.0289326,3.566616,5.0822916,2.5015774,2.8672457
108,6,3,0,0.7511862516403198,0.7192850410938263,0.6859872341156006,0.4422522397758108,1.9431142210960388,0.11484519339931758,1.0907534,1.4730278,2.1240327,3.222884,0.59617895,0.11356035,0.12877262,0.16148813,5.8514735e-05,0.00023231166,0.0009176167077384889,0.0026631855871528387,1.3156576,0.7779083,1.3259659,1.454668,3.8694997,3.0962238,2.5306044,2.844081
109,1,32,0,0.06980201229453087,1.8860554695129395,0.7007013112306595,7.078998267855011,1.1495506167411804,3.0696426969554538,1.2621859,1.6809078,2.33277,3.3206766,0.65119207,0.1393134,0.11148591,0.09800863,0.000545918,0.0042749704,0.013629119843244553,0.024031661450862885,0.995522,0.9309969,0.6585846,0.61204815,3.3272233,3.1451364,2.2076373,2.0107136
110,2,5,0,1.1954824328422546,1.7179775834083557,0.055512282997369766,4.586376135196857,2.2765291333198547,0.7411891869000852,1.403319,2.1746259,3.5084608,5.750187,0.58345586,0.13921195,0.108708724,0.16862345,0.0007876468,0.0013033702,0.00015676487237215042,0.011718635447323322,0.5962167,1.8311768,1.0045195,1.1678104,3.7722325,5.5589,3.717719,3.7257843
111,2,6,0,0.7760791778564453,0.32520993053913116,0.45684947073459625,5.013006664281633,1.0626639127731323,0.49773046278886,1.4311852,2.1042001,3.1696098,4.821581,0.42469552,0.16769989,0.22727071,0.18033396,0.00031670462,0.0013516012,0.0003148513496853411,0.010767752304673195,0.5409913,1.1082592,0.7560501,0.7394304,3.6605625,5.01053,2.7680702,2.5095224
112,1,4,0,1.6667664051055908,2.655368149280548,1.0231341049075127,9.744942231724377,1.68215674161911,2.6371450361473485,1.1325713,1.30596,1.5677096,1.9492658,0.26022482,0.31473663,0.3299674,0.09507118,0.00092875096,0.010377106,0.017125733196735382,0.051901258528232574,1.0824733,0.40680885,0.7385063,0.8207302,3.413579,3.1906767,1.8841047,2.0674806
113,0,6,1,0.4833670109510422,0.7899654507637024,0.5293081402778625,0.3373744122926862,0.5257737040519714,0.5176156242042982,1.2652708,1.6753236,2.2718577,3.1405036,0.95843494,0.026936615,0.008511717,0.0061167013,9.752567e-05,0.0005986918,0.0006989825051277876,0.007950103841722012,1.7457414,1.9641066,1.3997641,1.669054,6.0566554,6.1386175,4.1237545,4.044597
114,0,6,1,1.7465338110923767,0.8904890418052673,0.6510997414588928,0.49338215352776704,1.237141728401184,0.3964329540816264,1.3477367,2.0451322,3.1873467,5.0325513,0.9790412,0.0017448666,0.00431262,0.014901289,6.8083814e-06,0.00091750285,0.0006781800766475499,0.007729710545390844,1.7559383,1.7515717,1.6395655,1.7575083,6.1394424,6.193166,4.906598,4.384821
115,5,1,0,2.1011606454849243,1.5324450135231018,1.0311699360609055,1.441928531590329,0.9507467448711395,0.7043541966745034,1.0337071,1.1207389,1.260516,1.4759458,0.16321757,0.372644,0.37256578,0.09157263,0.011652393,0.00935862,0.0,0.0,0.9073014,1.9175854,1.2775412,0.7759056,3.2111516,4.156375,3.5551076,3.0377908
116,6,2,0,1.21275395154953,2.8059593439102173,1.3156112432479858,0.3761647519822694,1.8417149186134338,1.1747790657074655,1.4858327,2.5417583,4.43296,7.77599,0.5152978,0.06404974,0.058300946,0.3623515,0.00092514546,0.0022253247,0.002528760815039277,0.004246596712619066,1.1187401,1.734972,1.1959057,1.0954676,3.592329,4.486989,2.6847029,3.623786
117,5,2,0,3.377646028995514,2.5825114250183105,0.9457168579101562,0.8586278241943316,9.981325149536133,2.655071257280622,1.78125,2.671875,4.0078125,6.0117188,0.79771113,0.010647008,0.095820926,0.09582092,5.245401e-08,1.5060998e-08,0.001954794628545642,0.0009249852155335248,1.3436298,0.0,0.0,0.0,3.73272,0.0,0.0,0.0
118,6,19,0,0.23838629573583603,0.8614313006401062,0.4945143088698387,2.5020647685617554,2.058915674686432,1.8747228623136483,1.3539324,1.8641977,2.6801767,3.9833028,0.6881226,0.093967356,0.122275375,0.09563474,1.201241e-05,0.001410082,0.002418778371065855,0.01282555889338255,0.8746505,0.9432812,0.90141296,0.8880253,3.315979,3.1254373,2.738844,2.4256063
119,5,6,0,2.3714770078659058,1.220328450202942,1.498770833015442,0.558524609522792,2.9618539214134216,0.7693365929825606,1.7552725,2.7517192,4.4067435,7.1402984,0.38314363,0.47318453,0.029524457,0.114147305,0.008769068,0.019042056,0.0032866597175598145,0.0049615041352808475,1.0977988,1.9788079,1.3387823,1.1765366,3.6574416,6.9672604,3.3625479,4.009963
120,5,5,0,0.9415183067321777,0.9461556971073151,0.5130032896995544,0.2710763426863665,4.345533609390259,0.7058881580423334,1.1616718,1.4096255,1.7702075,2.2792177,0.27187717,0.27420083,0.33957285,0.11434908,0.001664303,0.0029916915,0.003087913617491722,0.0037567901890724897,0.96571827,2.5173998,1.5032825,2.341917,3.3625236,5.9905667,4.0676785,4.0465755
121,1,7,0,1.06491020321846,1.4797649383544922,0.832509458065033,0.7580608559009148,1.3558544516563416,0.8186600395612487,1.0644289,1.4769717,2.1174195,3.0744581,0.6141563,0.0879929,0.13831052,0.15954022,0.00079749874,0.0037455568,0.004691149573773146,0.012869174592196941,1.1724987,2.1480408,0.90088844,0.8826294,3.379228,5.5668287,1.7280226,2.1553302
122,6,4,0,0.37622927129268646,0.6977293789386749,0.6230696141719818,0.42473285899167035,4.042531847953796,1.1654818589321703,1.3986019,1.8253727,2.4227872,3.2525694,0.59472406,0.117925994,0.19517754,0.09217246,9.1183196e-05,2.6800826e-05,0.001188448048196733,0.003021140117198229,1.3159785,2.1657934,1.2500315,2.9266663,3.8974452,4.237726,2.8925953,3.3542976
123,6,4,0,0.3251221477985382,0.8161547183990479,0.6767344772815704,0.593039263270867,2.0559481382369995,0.37217334850131356,1.2349925,1.6720147,2.3770387,3.5109212,0.67962533,0.09123286,0.13090886,0.09823297,4.828381e-05,7.372083e-05,0.0010200530523434281,0.0027339935768395662,1.3624687,0.95120525,1.8210506,1.6180706,3.9167366,3.1036549,3.141676,3.3077545
124,1,5,0,0.35979579389095306,1.007980465888977,0.036171047016978264,0.3370110971595829,2.3420228958129883,0.7810234683442705,1.095416,1.5369054,2.3083656,3.5805237,0.4621918,0.13994479,0.1642202,0.23364323,0.0007069977,0.0035475069,0.0044354647397994995,0.012860380113124847,1.0024028,1.7953091,2.0299606,1.1315327,3.2661734,4.5716,2.3559093,1.3290243
125,0,5,1,0.31168048083782196,0.33720141649246216,0.11575168371200562,0.09446584168989641,0.9321437776088715,0.6767716537085717,1.344004,1.7703233,2.3956673,3.3193054,0.98446107,0.0073164185,0.002659269,0.0055633094,3.9074024e-05,0.0006270305,0.0007463410729542375,0.008986142463982105,1.7452171,1.9594512,1.4183359,1.7889023,6.0999193,6.357178,4.158496,4.0024633
126,1,6,0,0.5302439630031586,1.9684544205665588,2.0304596424102783,0.6071613048846859,2.129673182964325,1.9229579250578013,1.3645958,1.8128773,2.4952123,3.5045815,0.35867667,0.2498771,0.26616094,0.12528525,0.0009378176,0.008460976,0.0029761395417153835,0.011034303344786167,1.0972514,1.6344366,0.2747326,0.38486004,3.4447532,6.784059,1.4056406,1.4854422
127,6,1,0,0.4976412057876587,0.871089518070221,0.1789012998342514,7.870405064374504,1.2774986028671265,2.403203018174803,1.1331631,1.7026836,2.7125084,4.424323,0.43839312,0.18610518,0.16584344,0.20965834,0.00028012705,0.0007281543,0.01602168008685112,0.024773744866251945,1.3807883,1.306076,1.0848465,1.242753,3.8830843,3.6687942,3.481482,3.472043
128,5,4,0,0.6534402072429657,1.064747393131256,0.3371715545654297,0.09928652247287964,1.912488341331482,0.45611627582896935,1.3110498,2.0232182,3.273612,5.399128,0.362895,0.45483735,0.060046375,0.12222131,0.006314081,0.00742867,0.0028641559183597565,0.004238291177898645,1.1095333,1.8828554,1.073288,1.2324638,3.635703,5.3083324,2.816575,3.6213093
129,5,2,0,0.49624577164649963,1.0920085906982422,0.7035277634859085,1.9969305778023794,1.4418897032737732,0.5438527966111673,1.197946,1.5251322,2.07915,2.998267,0.31604847,0.23446196,0.24848117,0.20100844,0.0011077055,0.0015560231,0.013664665631949902,0.004097484052181244,1.1214709,1.3558445,0.7332945,0.7053671,3.5020375,4.3007345,2.908311,2.9556866
130,5,3,0,0.17194341123104095,0.8106240332126617,0.9010478258132935,1.042425105323917,2.529232978820801,0.576996287845885,1.2596772,1.7459245,2.5661278,3.8921402,0.41943797,0.25229245,0.1706291,0.15764053,0.009866641,0.01004677,0.006103226449340582,0.005347587633877993,0.83000374,2.964095,1.4515839,1.1856632,3.1193085,5.4055276,3.5682821,2.2899437
131,1,2,0,0.541226401925087,0.9731564521789551,2.291139032691717,2.1553044625623086,2.533091902732849,1.1561433521453346,1.0718974,1.4521359,2.177421,3.5132906,0.4457681,0.14435168,0.17656778,0.23331244,0.0045964234,0.0038272655,0.008172079920768738,0.01004159264266491,0.8207555,2.395691,1.9932766,1.4718361,3.645092,5.1577253,3.5071812,3.1850252
132,0,8,1,0.21276789531111717,0.15200485289096832,0.003255986433941871,0.29666649932372496,0.4598448872566223,1.3478333546924508,1.3333019,1.8102039,2.5342836,3.63156,0.9241041,0.04368732,0.019087894,0.013120586,0.00014266123,0.00121681,0.0009121300536207855,0.007631942164152861,1.7481964,1.9689274,1.4232044,1.6954079,5.943577,6.082314,3.8148518,4.3590426
133,1,9,0,2.0126537084579468,0.9688399434089661,0.6351629495620728,0.10486856863056268,1.6466714143753052,1.5452869745481106,0.9915569,1.2188529,1.5984405,2.1828375,0.42754862,0.20862778,0.20535317,0.15847038,8.541842e-05,0.0003662736,0.0032618283294141293,0.013400471769273281,1.0476403,1.1119223,1.3622503,1.6169624,3.378662,3.9397335,2.273922,2.7935762
134,1,1,0,0.6512211114168167,0.9491774886846542,0.6665830612182617,1.41917569963083,1.2025258541107178,0.3407296092558044,1.0531592,1.416303,2.0691009,3.2057822,0.40696168,0.17212021,0.17740227,0.2435159,0.00015039173,0.001320929,0.007427713833749294,0.0126284658908844,1.2464938,1.2732525,1.0173931,1.2690258,3.6421332,3.7737722,3.0766783,3.1715012
135,1,3,0,1.0246106386184692,0.7139443159103394,0.6257826685905457,0.1972381458404144,1.431118905544281,0.4565599383865472,1.3478471,1.9270276,2.9206324,4.6189623,0.46577233,0.14963213,0.1797681,0.20482747,0.00038017356,0.000626441,0.003918470814824104,0.01307598315179348,1.2093248,1.6485348,1.0080681,1.9709778,3.6884317,4.77456,2.742607,3.0498981
136,1,1,0,0.8818417489528656,0.5495628714561462,1.8271224796772003,2.939145463953981,1.804539680480957,0.9469640803961894,1.0799563,1.3557183,1.8414158,2.6635373,0.4252563,0.18537828,0.18957898,0.19978641,0.003479564,0.0052490346,0.0011878208024427295,0.001224825158715248,0.8276801,1.4355583,0.86260223,0.6149454,3.5049257,4.249538,3.45683,2.9166708
137,1,4,0,0.7007704973220825,2.752631902694702,0.7441796958446503,0.38952004098435833,1.8264840841293335,0.8488713278020125,1.3052998,1.8325359,2.7114573,4.16544,0.74037457,0.051088706,0.06539108,0.14314571,0.00020341703,0.00052084465,0.00325948977842927,0.014583206735551357,1.204596,1.9405508,1.4695826,2.4522448,3.6848955,6.020627,2.123931,3.491952
138,1,3,0,1.841025471687317,2.6554051637649536,0.4225800931453705,5.138287595073616,0.7547419369220734,2.12317528088313,1.1154689,1.2602887,1.4885892,1.843115,0.24828227,0.32671463,0.32213938,0.10286369,0.000722692,0.006852902,0.0030670976266264915,0.044443704187870026,1.007276,2.0053434,1.0124817,0.91785526,3.3346171,3.8445005,2.3712444,2.2789302
139,1,8,0,0.8411516845226288,0.6821187138557434,2.676859214901924,1.5668696870394052,2.425960898399353,3.1596280595877273,1.2003727,1.5193723,2.02945,2.811352,0.5120748,0.207586,0.16627781,0.114061385,0.002962274,0.002354819,0.006186009384691715,0.013465072959661484,1.1425085,2.7927694,1.1531668,0.21068764,3.4773455,4.934929,1.9608164,0.97514343
